"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q2",9.224829,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q3",8.974163,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q4",8.955783,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q1",8.840672,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q2",9.133714,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q3",8.723251,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q4",8.596224,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q1",8.641744,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q2",8.459165,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q3",8.178449,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q4",8.252974,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q1",7.969766,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q2",7.883812,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q3",7.669023,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q4",7.354237,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q1",7.172797,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q2",6.780075,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q3",6.84606,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q4",6.617923,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q1",6.280715,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q2",6.427258,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q3",6.286057,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q4",6.483365,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q1",7.165455,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q2",8.436099,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q3",8.52582,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q4",8.872569,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q1",8.704925,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q2",8.482079,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q3",8.292726,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q4",8.097198,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q1",8.108198,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q2",7.81869,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q3",7.731849,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q4",7.467468,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q1",7.485381,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q2",7.607452,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q3",8.027275,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q4",7.641854,
"FIN","UNEMP","TOT","PC_LF","Q","2013-Q1",8.216567,
"FIN","UNEMP","TOT","PC_LF","Q","2013-Q2",8.072257,
"FIN","UNEMP","TOT","PC_LF","Q","2013-Q3",8.084607,
"FIN","UNEMP","TOT","PC_LF","Q","2013-Q4",8.400031,
"FIN","UNEMP","TOT","PC_LF","Q","2014-Q1",8.467122,
"FIN","UNEMP","TOT","PC_LF","Q","2014-Q2",8.4926,
"FIN","UNEMP","TOT","PC_LF","Q","2014-Q3",8.546945,
"FIN","UNEMP","TOT","PC_LF","Q","2014-Q4",9.141971,
"FIN","UNEMP","TOT","PC_LF","Q","2015-Q1",9.098288,
"FIN","UNEMP","TOT","PC_LF","Q","2015-Q2",9.44611,
"FIN","UNEMP","TOT","PC_LF","Q","2015-Q3",9.476661,
"FIN","UNEMP","TOT","PC_LF","Q","2015-Q4",9.477349,
"FIN","UNEMP","TOT","PC_LF","Q","2016-Q1",9.056984,
"FIN","UNEMP","TOT","PC_LF","Q","2016-Q2",8.843343,
"FIN","UNEMP","TOT","PC_LF","Q","2016-Q3",8.581513,
"FIN","UNEMP","TOT","PC_LF","Q","2016-Q4",8.789653,
"FIN","UNEMP","TOT","PC_LF","Q","2017-Q1",8.792701,
"FIN","UNEMP","TOT","PC_LF","Q","2017-Q2",8.783,
"FIN","UNEMP","TOT","PC_LF","Q","2017-Q3",8.660651,
"FIN","UNEMP","TOT","PC_LF","Q","2017-Q4",8.329095,
"FIN","UNEMP","TOT","PC_LF","Q","2018-Q1",8.266744,
"FIN","UNEMP","TOT","PC_LF","Q","2018-Q2",7.22614,
"FIN","UNEMP","TOT","PC_LF","Q","2018-Q3",7.380651,
"FIN","UNEMP","TOT","PC_LF","Q","2018-Q4",6.568958,
"FIN","UNEMP","TOT","PC_LF","Q","2019-Q1",6.651864,
"FIN","UNEMP","TOT","PC_LF","Q","2019-Q2",6.763483,
"FIN","UNEMP","TOT","PC_LF","Q","2019-Q3",6.836693,
"FRA","UNEMP","TOT","PC_LF","Q","2003-Q1",7.934347,
"FRA","UNEMP","TOT","PC_LF","Q","2003-Q2",8.092027,
"FRA","UNEMP","TOT","PC_LF","Q","2003-Q3",8.022157,
"FRA","UNEMP","TOT","PC_LF","Q","2003-Q4",8.3489,
"FRA","UNEMP","TOT","PC_LF","Q","2004-Q1",8.51853,
"FRA","UNEMP","TOT","PC_LF","Q","2004-Q2",8.383882,
"FRA","UNEMP","TOT","PC_LF","Q","2004-Q3",8.476612,
"FRA","UNEMP","TOT","PC_LF","Q","2004-Q4",8.492949,
"FRA","UNEMP","TOT","PC_LF","Q","2005-Q1",8.264749,
"FRA","UNEMP","TOT","PC_LF","Q","2005-Q2",8.447104,
"FRA","UNEMP","TOT","PC_LF","Q","2005-Q3",8.61891,
"FRA","UNEMP","TOT","PC_LF","Q","2005-Q4",8.642456,
"FRA","UNEMP","TOT","PC_LF","Q","2006-Q1",8.72288,
"FRA","UNEMP","TOT","PC_LF","Q","2006-Q2",8.565908,
"FRA","UNEMP","TOT","PC_LF","Q","2006-Q3",8.521989,
"FRA","UNEMP","TOT","PC_LF","Q","2006-Q4",7.981926,
"FRA","UNEMP","TOT","PC_LF","Q","2007-Q1",8.095942,
"FRA","UNEMP","TOT","PC_LF","Q","2007-Q2",7.791017,
"FRA","UNEMP","TOT","PC_LF","Q","2007-Q3",7.629963,
"FRA","UNEMP","TOT","PC_LF","Q","2007-Q4",7.11319,
"FRA","UNEMP","TOT","PC_LF","Q","2008-Q1",6.859064,
"FRA","UNEMP","TOT","PC_LF","Q","2008-Q2",6.957051,
"FRA","UNEMP","TOT","PC_LF","Q","2008-Q3",7.069831,
"FRA","UNEMP","TOT","PC_LF","Q","2008-Q4",7.366004,
"FRA","UNEMP","TOT","PC_LF","Q","2009-Q1",8.226741,
"FRA","UNEMP","TOT","PC_LF","Q","2009-Q2",8.80395,
"FRA","UNEMP","TOT","PC_LF","Q","2009-Q3",8.808723,
"FRA","UNEMP","TOT","PC_LF","Q","2009-Q4",9.10463,
"FRA","UNEMP","TOT","PC_LF","Q","2010-Q1",8.999077,
"FRA","UNEMP","TOT","PC_LF","Q","2010-Q2",8.882594,
"FRA","UNEMP","TOT","PC_LF","Q","2010-Q3",8.820478,
"FRA","UNEMP","TOT","PC_LF","Q","2010-Q4",8.782284,
"FRA","UNEMP","TOT","PC_LF","Q","2011-Q1",8.775918,
"FRA","UNEMP","TOT","PC_LF","Q","2011-Q2",8.690997,
"FRA","UNEMP","TOT","PC_LF","Q","2011-Q3",8.791637,
"FRA","UNEMP","TOT","PC_LF","Q","2011-Q4",8.985082,
"FRA","UNEMP","TOT","PC_LF","Q","2012-Q1",9.133537,
"FRA","UNEMP","TOT","PC_LF","Q","2012-Q2",9.333258,
"FRA","UNEMP","TOT","PC_LF","Q","2012-Q3",9.364724,
"FRA","UNEMP","TOT","PC_LF","Q","2012-Q4",9.765829,
"FRA","UNEMP","TOT","PC_LF","Q","2013-Q1",9.954455,
"FRA","UNEMP","TOT","PC_LF","Q","2013-Q2",10.03311,
"FRA","UNEMP","TOT","PC_LF","Q","2013-Q3",9.87335,
"FRA","UNEMP","TOT","PC_LF","Q","2013-Q4",9.822075,
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q1",10.16015,
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q2",10.19508,
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q3",10.3212,
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q4",10.49162,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q1",10.30958,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q2",10.47567,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q3",10.36847,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q4",10.26268,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q1",10.22336,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q2",9.993421,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q3",9.893699,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q4",10.0449,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q1",9.587766,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q2",9.471877,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q3",9.532904,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q4",9.029145,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q1",9.193041,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q2",9.064717,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q3",9.023359,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q4",8.785224,
"FRA","UNEMP","TOT","PC_LF","Q","2019-Q1",8.685062,
"FRA","UNEMP","TOT","PC_LF","Q","2019-Q2",8.435822,
"FRA","UNEMP","TOT","PC_LF","Q","2019-Q3",8.480968,
"FRA","UNEMP","TOT","PC_LF","Q","2019-Q4",8.17254,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q1",0.4421047,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q2",0.4449027,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q3",0.4503631,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q4",0.4741589,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q1",0.613903,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q2",0.5098665,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q3",0.523173,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q4",0.5203896,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q1",0.5200319,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q2",0.5020682,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q3",0.4920318,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q4",0.4659383,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q1",0.4602417,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q2",0.4426574,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q3",0.418031,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q4",0.3977544,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q1",0.3737993,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q2",0.3873607,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q3",0.4646696,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q4",0.6649471,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q1",0.9463745,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q2",1.521351,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q3",1.600211,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q4",1.430676,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q1",1.089286,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q2",1.108719,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q3",0.9274222,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q4",0.7622783,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q1",0.6373309,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q2",0.5437083,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q3",0.4876638,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q4",0.4564982,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q1",0.477172,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q2",0.4223274,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q3",0.4200309,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q4",0.4303443,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q1",0.4737315,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q2",0.5081584,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q3",0.5568373,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q4",0.6257993,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q1",0.6851221,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q2",0.7214015,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q3",0.7523719,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q4",0.7273279,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q1",0.6925656,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q2",0.727975,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q3",0.7906359,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q4",0.9647218,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q1",1.229846,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q2",1.487691,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q3",1.800558,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q4",2.286407,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q1",2.546372,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q2",3.199004,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q3",3.510258,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q4",3.46847,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q1",3.267868,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q2",3.218465,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q3",3.119137,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q4",3.066909,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q1",3.02734,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q2",3.100173,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q3",3.12413,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q4",3.083331,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q1",3.017817,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q2",3.012992,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q3",2.944564,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q4",2.861905,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q1",2.778245,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q2",2.616219,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q3",2.525585,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q4",2.424486,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q1",2.440382,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q2",2.47418,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q3",2.637813,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q4",2.831812,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q1",3.133049,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q2",3.471955,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q3",3.882531,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q4",4.322385,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q1",4.731451,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q2",5.1165,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q3",5.485491,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q4",5.996741,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q1",6.309557,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q2",6.643678,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q3",6.705993,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q4",6.648199,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q1",6.560715,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q2",6.565878,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q3",6.605307,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q4",6.606702,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q1",6.634847,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q2",6.685516,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q3",6.641273,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q4",6.626642,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q1",6.551963,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q2",6.432595,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q3",6.30781,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q4",6.222888,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q1",6.284107,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q2",6.319854,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q3",6.352676,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q4",6.379919,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q1",6.187722,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q2",6.161127,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q3",6.046043,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q4",5.913417,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q1",5.689824,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q2",5.551285,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q3",5.381561,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q4",5.368078,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q1",5.058592,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q2",4.915159,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q3",4.714478,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q4",4.578025,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q1",5.202614,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q2",5.394937,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q3",5.908874,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q4",6.060562,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q1",6.435308,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q2",6.54764,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q3",6.758752,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q4",7.073543,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q1",7.370958,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q2",7.781954,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q3",8.169376,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q4",8.521894,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q1",8.594786,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q2",8.658239,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q3",8.466215,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q4",8.246703,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q1",8.08134,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q2",8.125904,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q3",8.236474,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q4",8.390419,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q1",8.721471,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q2",8.779138,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q3",9.017129,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q4",9.301221,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q1",9.674897,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q2",9.886783,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q3",10.04231,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q4",10.0465,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q1",9.748429,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q2",9.417916,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q3",9.108085,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q4",8.879814,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q1",8.649262,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q2",8.572532,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q3",8.418703,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q4",8.217595,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q1",8.043843,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q2",7.838384,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q3",7.716203,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q4",7.600006,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q1",7.678686,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q2",7.759619,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q3",7.926714,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q4",8.156847,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q1",8.291635,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q2",8.53381,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q3",8.837136,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q4",9.151252,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q1",9.527692,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q2",9.725711,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q3",9.778469,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q4",9.741575,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q1",9.724695,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q2",9.688065,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q3",9.923505,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q4",10.06182,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q1",10.83213,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q2",11.29688,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q3",11.34061,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q4",11.19585,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q1",10.8026,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q2",10.35189,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q3",9.967022,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q4",9.881539,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q1",9.089003,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q2",8.722601,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q3",8.53125,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q4",8.293556,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q1",7.811783,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q2",7.767037,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q3",7.282506,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q4",7.240367,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q1",7.631586,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q2",7.799257,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q3",7.985954,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q4",7.551931,
"DEU","UNEMP","TOT","PC_LF","Q","2010-Q1",7.46909,
"DEU","UNEMP","TOT","PC_LF","Q","2010-Q2",7.054127,
"DEU","UNEMP","TOT","PC_LF","Q","2010-Q3",6.726651,
"DEU","UNEMP","TOT","PC_LF","Q","2010-Q4",6.614001,
"DEU","UNEMP","TOT","PC_LF","Q","2011-Q1",6.187067,
"DEU","UNEMP","TOT","PC_LF","Q","2011-Q2",5.887489,
"DEU","UNEMP","TOT","PC_LF","Q","2011-Q3",5.755966,
"DEU","UNEMP","TOT","PC_LF","Q","2011-Q4",5.470032,
"DEU","UNEMP","TOT","PC_LF","Q","2012-Q1",5.461487,
"DEU","UNEMP","TOT","PC_LF","Q","2012-Q2",5.374879,
"DEU","UNEMP","TOT","PC_LF","Q","2012-Q3",5.362347,
"DEU","UNEMP","TOT","PC_LF","Q","2012-Q4",5.319129,
"DEU","UNEMP","TOT","PC_LF","Q","2013-Q1",5.343374,
"DEU","UNEMP","TOT","PC_LF","Q","2013-Q2",5.266859,
"DEU","UNEMP","TOT","PC_LF","Q","2013-Q3",5.184506,
"DEU","UNEMP","TOT","PC_LF","Q","2013-Q4",5.128087,
"DEU","UNEMP","TOT","PC_LF","Q","2014-Q1",5.098831,
"DEU","UNEMP","TOT","PC_LF","Q","2014-Q2",4.96619,
"DEU","UNEMP","TOT","PC_LF","Q","2014-Q3",4.964655,
"DEU","UNEMP","TOT","PC_LF","Q","2014-Q4",4.893323,
"DEU","UNEMP","TOT","PC_LF","Q","2015-Q1",4.726084,
"DEU","UNEMP","TOT","PC_LF","Q","2015-Q2",4.706381,
"DEU","UNEMP","TOT","PC_LF","Q","2015-Q3",4.502863,
"DEU","UNEMP","TOT","PC_LF","Q","2015-Q4",4.561703,
"DEU","UNEMP","TOT","PC_LF","Q","2016-Q1",4.313916,
"DEU","UNEMP","TOT","PC_LF","Q","2016-Q2",4.205443,
"DEU","UNEMP","TOT","PC_LF","Q","2016-Q3",4.092996,
"DEU","UNEMP","TOT","PC_LF","Q","2016-Q4",3.875561,
"DEU","UNEMP","TOT","PC_LF","Q","2017-Q1",3.901568,
"DEU","UNEMP","TOT","PC_LF","Q","2017-Q2",3.770908,
"DEU","UNEMP","TOT","PC_LF","Q","2017-Q3",3.695221,
"DEU","UNEMP","TOT","PC_LF","Q","2017-Q4",3.61484,
"DEU","UNEMP","TOT","PC_LF","Q","2018-Q1",3.463316,
"DEU","UNEMP","TOT","PC_LF","Q","2018-Q2",3.471241,
"DEU","UNEMP","TOT","PC_LF","Q","2018-Q3",3.345275,
"DEU","UNEMP","TOT","PC_LF","Q","2018-Q4",3.254421,
"DEU","UNEMP","TOT","PC_LF","Q","2019-Q1",3.195441,
"DEU","UNEMP","TOT","PC_LF","Q","2019-Q2",3.124087,
"DEU","UNEMP","TOT","PC_LF","Q","2019-Q3",3.118777,
"DEU","UNEMP","TOT","PC_LF","Q","2019-Q4",3.118591,
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q1",6.873641,
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q2",6.975907,
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q3",7.073157,
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q4",7.175246,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q1",7.466796,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q2",7.595271,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q3",7.714641,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q4",7.825435,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q1",8.443193,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q2",8.604893,
