"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","UNEMP","TOT","PC_LF","Q","2011-Q4",8.017591,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q1",7.77331,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q2",8.264634,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q3",7.765746,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q4",7.386794,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q1",7.546382,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q2",7.510948,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q3",7.410287,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q4",7.068615,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q1",7.061779,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q2",6.811234,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q3",6.996374,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q4",6.83539,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q1",6.335286,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q2",6.350259,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q3",6.29868,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q4",6.126744,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q1",5.975688,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q2",6.036203,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q3",6.031958,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q4",5.912836,
"DNK","UNEMP","TOT","PC_LF","Q","2017-Q1",6.101683,
"DNK","UNEMP","TOT","PC_LF","Q","2017-Q2",5.882503,
"DNK","UNEMP","TOT","PC_LF","Q","2017-Q3",5.959658,
"DNK","UNEMP","TOT","PC_LF","Q","2017-Q4",5.391104,
"DNK","UNEMP","TOT","PC_LF","Q","2018-Q1",5.167337,
"DNK","UNEMP","TOT","PC_LF","Q","2018-Q2",5.169429,
"DNK","UNEMP","TOT","PC_LF","Q","2018-Q3",4.920246,
"DNK","UNEMP","TOT","PC_LF","Q","2018-Q4",5.265265,
"DNK","UNEMP","TOT","PC_LF","Q","2019-Q1",5.067872,
"DNK","UNEMP","TOT","PC_LF","Q","2019-Q2",4.913785,
"DNK","UNEMP","TOT","PC_LF","Q","2019-Q3",4.914307,
"FIN","UNEMP","TOT","PC_LF","Q","1998-Q1",11.48273,
"FIN","UNEMP","TOT","PC_LF","Q","1998-Q2",11.60434,
"FIN","UNEMP","TOT","PC_LF","Q","1998-Q3",11.59569,
"FIN","UNEMP","TOT","PC_LF","Q","1998-Q4",10.9794,
"FIN","UNEMP","TOT","PC_LF","Q","1999-Q1",10.35891,
"FIN","UNEMP","TOT","PC_LF","Q","1999-Q2",10.29433,
"FIN","UNEMP","TOT","PC_LF","Q","1999-Q3",10.10153,
"FIN","UNEMP","TOT","PC_LF","Q","1999-Q4",10.11853,
"FIN","UNEMP","TOT","PC_LF","Q","2000-Q1",10.45317,
"FIN","UNEMP","TOT","PC_LF","Q","2000-Q2",9.833805,
"FIN","UNEMP","TOT","PC_LF","Q","2000-Q3",9.559106,
"FIN","UNEMP","TOT","PC_LF","Q","2000-Q4",9.368553,
"FIN","UNEMP","TOT","PC_LF","Q","2001-Q1",9.214191,
"FIN","UNEMP","TOT","PC_LF","Q","2001-Q2",9.055332,
"FIN","UNEMP","TOT","PC_LF","Q","2001-Q3",9.123038,
"FIN","UNEMP","TOT","PC_LF","Q","2001-Q4",9.113922,
"FIN","UNEMP","TOT","PC_LF","Q","2002-Q1",9.060881,
"FIN","UNEMP","TOT","PC_LF","Q","2002-Q2",9.172154,
"FIN","UNEMP","TOT","PC_LF","Q","2002-Q3",9.131653,
"FIN","UNEMP","TOT","PC_LF","Q","2002-Q4",8.994428,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q1",8.964339,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q2",9.224829,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q3",8.974163,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q4",8.955783,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q1",8.840672,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q2",9.133714,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q3",8.723251,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q4",8.596224,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q1",8.641744,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q2",8.459165,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q3",8.178449,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q4",8.252974,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q1",7.969766,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q2",7.883812,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q3",7.669023,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q4",7.354237,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q1",7.172797,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q2",6.780075,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q3",6.84606,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q4",6.617923,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q1",6.280715,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q2",6.427258,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q3",6.286057,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q4",6.483365,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q1",7.165455,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q2",8.436099,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q3",8.52582,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q4",8.872569,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q1",8.704925,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q2",8.482079,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q3",8.292726,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q4",8.097198,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q1",8.108198,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q2",7.81869,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q3",7.731849,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q4",7.467468,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q1",7.485381,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q2",7.607452,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q3",8.027275,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q4",7.641854,
"FIN","UNEMP","TOT","PC_LF","Q","2013-Q1",8.216567,
"FIN","UNEMP","TOT","PC_LF","Q","2013-Q2",8.072257,
"FIN","UNEMP","TOT","PC_LF","Q","2013-Q3",8.084607,
"FIN","UNEMP","TOT","PC_LF","Q","2013-Q4",8.400031,
"FIN","UNEMP","TOT","PC_LF","Q","2014-Q1",8.467122,
"FIN","UNEMP","TOT","PC_LF","Q","2014-Q2",8.4926,
"FIN","UNEMP","TOT","PC_LF","Q","2014-Q3",8.546945,
"FIN","UNEMP","TOT","PC_LF","Q","2014-Q4",9.141971,
"FIN","UNEMP","TOT","PC_LF","Q","2015-Q1",9.098288,
"FIN","UNEMP","TOT","PC_LF","Q","2015-Q2",9.44611,
"FIN","UNEMP","TOT","PC_LF","Q","2015-Q3",9.476661,
"FIN","UNEMP","TOT","PC_LF","Q","2015-Q4",9.477349,
"FIN","UNEMP","TOT","PC_LF","Q","2016-Q1",9.056984,
"FIN","UNEMP","TOT","PC_LF","Q","2016-Q2",8.843343,
"FIN","UNEMP","TOT","PC_LF","Q","2016-Q3",8.581513,
"FIN","UNEMP","TOT","PC_LF","Q","2016-Q4",8.789653,
"FIN","UNEMP","TOT","PC_LF","Q","2017-Q1",8.792701,
"FIN","UNEMP","TOT","PC_LF","Q","2017-Q2",8.783,
"FIN","UNEMP","TOT","PC_LF","Q","2017-Q3",8.660651,
"FIN","UNEMP","TOT","PC_LF","Q","2017-Q4",8.329095,
"FIN","UNEMP","TOT","PC_LF","Q","2018-Q1",8.266744,
"FIN","UNEMP","TOT","PC_LF","Q","2018-Q2",7.22614,
"FIN","UNEMP","TOT","PC_LF","Q","2018-Q3",7.380651,
"FIN","UNEMP","TOT","PC_LF","Q","2018-Q4",6.568958,
"FIN","UNEMP","TOT","PC_LF","Q","2019-Q1",6.651864,
"FIN","UNEMP","TOT","PC_LF","Q","2019-Q2",6.763483,
"FIN","UNEMP","TOT","PC_LF","Q","2019-Q3",6.836693,
"FRA","UNEMP","TOT","PC_LF","Q","2003-Q1",7.932772,
"FRA","UNEMP","TOT","PC_LF","Q","2003-Q2",8.087263,
"FRA","UNEMP","TOT","PC_LF","Q","2003-Q3",8.018234,
"FRA","UNEMP","TOT","PC_LF","Q","2003-Q4",8.359176,
"FRA","UNEMP","TOT","PC_LF","Q","2004-Q1",8.518193,
"FRA","UNEMP","TOT","PC_LF","Q","2004-Q2",8.379169,
"FRA","UNEMP","TOT","PC_LF","Q","2004-Q3",8.474141,
"FRA","UNEMP","TOT","PC_LF","Q","2004-Q4",8.500429,
"FRA","UNEMP","TOT","PC_LF","Q","2005-Q1",8.263844,
"FRA","UNEMP","TOT","PC_LF","Q","2005-Q2",8.444562,
"FRA","UNEMP","TOT","PC_LF","Q","2005-Q3",8.618527,
"FRA","UNEMP","TOT","PC_LF","Q","2005-Q4",8.646272,
"FRA","UNEMP","TOT","PC_LF","Q","2006-Q1",8.723269,
"FRA","UNEMP","TOT","PC_LF","Q","2006-Q2",8.565551,
"FRA","UNEMP","TOT","PC_LF","Q","2006-Q3",8.522557,
"FRA","UNEMP","TOT","PC_LF","Q","2006-Q4",7.9813,
"FRA","UNEMP","TOT","PC_LF","Q","2007-Q1",8.093667,
"FRA","UNEMP","TOT","PC_LF","Q","2007-Q2",7.791998,
"FRA","UNEMP","TOT","PC_LF","Q","2007-Q3",7.631725,
"FRA","UNEMP","TOT","PC_LF","Q","2007-Q4",7.112749,
"FRA","UNEMP","TOT","PC_LF","Q","2008-Q1",6.854001,
"FRA","UNEMP","TOT","PC_LF","Q","2008-Q2",6.959398,
"FRA","UNEMP","TOT","PC_LF","Q","2008-Q3",7.069255,
"FRA","UNEMP","TOT","PC_LF","Q","2008-Q4",7.369202,
"FRA","UNEMP","TOT","PC_LF","Q","2009-Q1",8.219493,
"FRA","UNEMP","TOT","PC_LF","Q","2009-Q2",8.809799,
"FRA","UNEMP","TOT","PC_LF","Q","2009-Q3",8.803607,
"FRA","UNEMP","TOT","PC_LF","Q","2009-Q4",9.111071,
"FRA","UNEMP","TOT","PC_LF","Q","2010-Q1",8.995361,
"FRA","UNEMP","TOT","PC_LF","Q","2010-Q2",8.889871,
"FRA","UNEMP","TOT","PC_LF","Q","2010-Q3",8.812868,
"FRA","UNEMP","TOT","PC_LF","Q","2010-Q4",8.786342,
"FRA","UNEMP","TOT","PC_LF","Q","2011-Q1",8.776431,
"FRA","UNEMP","TOT","PC_LF","Q","2011-Q2",8.698275,
"FRA","UNEMP","TOT","PC_LF","Q","2011-Q3",8.782434,
"FRA","UNEMP","TOT","PC_LF","Q","2011-Q4",8.986484,
"FRA","UNEMP","TOT","PC_LF","Q","2012-Q1",9.139469,
"FRA","UNEMP","TOT","PC_LF","Q","2012-Q2",9.342916,
"FRA","UNEMP","TOT","PC_LF","Q","2012-Q3",9.353802,
"FRA","UNEMP","TOT","PC_LF","Q","2012-Q4",9.761213,
"FRA","UNEMP","TOT","PC_LF","Q","2013-Q1",9.960689,
"FRA","UNEMP","TOT","PC_LF","Q","2013-Q2",10.04666,
"FRA","UNEMP","TOT","PC_LF","Q","2013-Q3",9.864863,
"FRA","UNEMP","TOT","PC_LF","Q","2013-Q4",9.810778,
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q1",10.16053,
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q2",10.21035,
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q3",10.31982,
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q4",10.47743,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q1",10.33837,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q2",10.46656,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q3",10.37924,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q4",10.2531,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q1",10.22432,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q2",10.00611,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q3",9.960273,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q4",10.03636,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q1",9.579708,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q2",9.476095,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q3",9.556159,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q4",8.979056,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q1",9.214472,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q2",9.09757,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q3",9.106791,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q4",8.817424,
"FRA","UNEMP","TOT","PC_LF","Q","2019-Q1",8.682917,
"FRA","UNEMP","TOT","PC_LF","Q","2019-Q2",8.460202,
"FRA","UNEMP","TOT","PC_LF","Q","2019-Q3",8.548062,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q1",0.4421136,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q2",0.4451051,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q3",0.4498664,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q4",0.4744442,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q1",0.6134422,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q2",0.5102252,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q3",0.5231252,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q4",0.5205354,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q1",0.520201,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q2",0.5021426,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q3",0.4915963,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q4",0.4661309,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q1",0.459888,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q2",0.4427855,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q3",0.4178099,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q4",0.3982024,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q1",0.3738393,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q2",0.387594,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q3",0.4646051,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q4",0.6647327,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q1",0.9473453,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q2",1.522353,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q3",1.599619,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q4",1.429298,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q1",1.089225,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q2",1.108365,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q3",0.9277244,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q4",0.7623835,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q1",0.6368545,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q2",0.5436342,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q3",0.4879041,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q4",0.456808,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q1",0.4770631,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q2",0.4222601,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q3",0.4201134,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q4",0.4304386,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q1",0.473526,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q2",0.5080537,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q3",0.5570951,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q4",0.6258494,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q1",0.6862885,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q2",0.7213682,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q3",0.7521175,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q4",0.7264494,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q1",0.6936968,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q2",0.7275934,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q3",0.7898985,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q4",0.9647104,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q1",1.229923,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q2",1.486912,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q3",1.801996,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q4",2.285671,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q1",2.545206,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q2",3.197596,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q3",3.513964,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q4",3.467327,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q1",3.26966,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q2",3.21492,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q3",3.12122,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q4",3.066576,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q1",3.023535,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q2",3.10013,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q3",3.13009,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q4",3.081221,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q1",3.02018,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q2",3.01342,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q3",2.943838,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q4",2.85985,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q1",2.779212,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q2",2.61651,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q3",2.522785,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q4",2.426025,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q1",2.440974,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q2",2.473192,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q3",2.637598,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q4",2.832424,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q1",3.129265,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q2",3.472144,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q3",3.883979,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q4",4.324509,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q1",4.729105,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q2",5.115275,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q3",5.486701,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q4",5.999091,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q1",6.308509,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q2",6.645145,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q3",6.712439,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q4",6.641335,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q1",6.568916,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q2",6.563367,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q3",6.598708,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q4",6.607639,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q1",6.630066,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q2",6.683408,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q3",6.646315,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q4",6.628444,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q1",6.546895,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q2",6.430623,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q3",6.311745,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q4",6.225963,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q1",6.274234,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q2",6.317094,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q3",6.357013,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q4",6.388112,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q1",6.179735,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q2",6.1541,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q3",6.052769,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q4",5.921676,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q1",5.665915,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q2",5.540888,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q3",5.386839,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q4",5.396927,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q1",5.00428,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q2",4.894248,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q3",4.731058,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q4",4.636753,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q1",5.121047,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q2",5.367023,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q3",5.937302,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q4",6.141012,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q1",6.392173,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q2",6.533857,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q3",6.771545,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q4",7.11736,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q1",7.339738,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q2",7.777142,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q3",8.176689,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q4",8.55001,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q1",8.577174,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q2",8.66214,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q3",8.473663,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q4",8.25313,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q1",8.085079,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q2",8.131458,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q3",8.226767,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q4",8.390855,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q1",8.723645,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q2",8.775407,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q3",9.01222,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q4",9.307655,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q1",9.664165,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q2",9.88803,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q3",10.04328,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q4",10.05492,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q1",9.743593,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q2",9.418167,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q3",9.109602,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q4",8.882915,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q1",8.64165,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q2",8.571464,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q3",8.423412,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q4",8.221571,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q1",8.05244,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q2",7.840798,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q3",7.712086,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q4",7.593079,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q1",7.683247,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q2",7.759264,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q3",7.919668,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q4",8.159709,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q1",8.28445,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q2",8.534141,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q3",8.841176,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q4",9.154026,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q1",9.521798,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q2",9.729643,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q3",9.779705,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q4",9.742275,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q1",9.729899,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q2",9.687962,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q3",9.918283,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q4",10.06199,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q1",10.82319,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q2",11.30332,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q3",11.34976,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q4",11.18911,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q1",10.81392,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q2",10.34939,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q3",9.966813,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q4",9.87288,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q1",9.096888,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q2",8.71614,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q3",8.530355,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q4",8.293008,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q1",7.816564,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q2",7.762004,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q3",7.284955,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q4",7.238103,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q1",7.623134,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q2",7.802316,
