"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q3",10.32154,
"FRA","UNEMP","TOT","PC_LF","Q","2014-Q4",10.47242,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q1",10.33815,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q2",10.46142,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q3",10.38781,
"FRA","UNEMP","TOT","PC_LF","Q","2015-Q4",10.24986,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q1",10.21904,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q2",9.997443,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q3",9.977459,
"FRA","UNEMP","TOT","PC_LF","Q","2016-Q4",10.03309,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q1",9.570063,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q2",9.463154,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q3",9.583513,
"FRA","UNEMP","TOT","PC_LF","Q","2017-Q4",8.974315,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q1",9.201378,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q2",9.079613,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q3",9.14246,
"FRA","UNEMP","TOT","PC_LF","Q","2018-Q4",8.812818,
"FRA","UNEMP","TOT","PC_LF","Q","2019-Q1",8.66811,
"FRA","UNEMP","TOT","PC_LF","Q","2019-Q2",8.4382,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q1",0.4420475,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q2",0.445096,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q3",0.4498827,
"DEU","UNEMP","TOT","PC_LF","Q","1962-Q4",0.4745031,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q1",0.6133826,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q2",0.5102449,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q3",0.5231474,
"DEU","UNEMP","TOT","PC_LF","Q","1963-Q4",0.5205553,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q1",0.5202186,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q2",0.5021405,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q3",0.4915882,
"DEU","UNEMP","TOT","PC_LF","Q","1964-Q4",0.4661242,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q1",0.4599034,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q2",0.4427703,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q3",0.4177991,
"DEU","UNEMP","TOT","PC_LF","Q","1965-Q4",0.3982141,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q1",0.3738763,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q2",0.3875465,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q3",0.4645639,
"DEU","UNEMP","TOT","PC_LF","Q","1966-Q4",0.6647794,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q1",0.947615,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q2",1.522208,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q3",1.599519,
"DEU","UNEMP","TOT","PC_LF","Q","1967-Q4",1.429265,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q1",1.089497,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q2",1.108248,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q3",0.927663,
"DEU","UNEMP","TOT","PC_LF","Q","1968-Q4",0.7622996,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q1",0.6369127,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q2",0.5436063,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q3",0.4878972,
"DEU","UNEMP","TOT","PC_LF","Q","1969-Q4",0.4567873,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q1",0.4770952,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q2",0.4222456,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q3",0.4201058,
"DEU","UNEMP","TOT","PC_LF","Q","1970-Q4",0.4304279,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q1",0.4735264,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q2",0.5080431,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q3",0.5571074,
"DEU","UNEMP","TOT","PC_LF","Q","1971-Q4",0.6258539,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q1",0.6862676,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q2",0.7213368,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q3",0.7521256,
"DEU","UNEMP","TOT","PC_LF","Q","1972-Q4",0.7264972,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q1",0.6936575,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q2",0.7275749,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q3",0.7898952,
"DEU","UNEMP","TOT","PC_LF","Q","1973-Q4",0.9647821,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q1",1.229951,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q2",1.486946,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q3",1.80195,
"DEU","UNEMP","TOT","PC_LF","Q","1974-Q4",2.285656,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q1",2.545126,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q2",3.197673,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q3",3.514004,
"DEU","UNEMP","TOT","PC_LF","Q","1975-Q4",3.467266,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q1",3.269611,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q2",3.214974,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q3",3.121298,
"DEU","UNEMP","TOT","PC_LF","Q","1976-Q4",3.066501,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q1",3.023418,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q2",3.100212,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q3",3.130175,
"DEU","UNEMP","TOT","PC_LF","Q","1977-Q4",3.081169,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q1",3.020057,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q2",3.013414,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q3",2.943969,
"DEU","UNEMP","TOT","PC_LF","Q","1978-Q4",2.859848,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q1",2.779157,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q2",2.616475,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q3",2.522901,
"DEU","UNEMP","TOT","PC_LF","Q","1979-Q4",2.425993,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q1",2.441038,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q2",2.473096,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q3",2.637627,
"DEU","UNEMP","TOT","PC_LF","Q","1980-Q4",2.832436,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q1",3.1292,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q2",3.472066,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q3",3.883997,
"DEU","UNEMP","TOT","PC_LF","Q","1981-Q4",4.324655,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q1",4.729048,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q2",5.115265,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q3",5.486601,
"DEU","UNEMP","TOT","PC_LF","Q","1982-Q4",5.999272,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q1",6.308311,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q2",6.645203,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q3",6.712363,
"DEU","UNEMP","TOT","PC_LF","Q","1983-Q4",6.641552,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q1",6.568762,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q2",6.563294,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q3",6.598771,
"DEU","UNEMP","TOT","PC_LF","Q","1984-Q4",6.607803,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q1",6.629794,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q2",6.683395,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q3",6.646382,
"DEU","UNEMP","TOT","PC_LF","Q","1985-Q4",6.628659,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q1",6.546733,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q2",6.430646,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q3",6.311789,
"DEU","UNEMP","TOT","PC_LF","Q","1986-Q4",6.226051,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q1",6.274237,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q2",6.317198,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q3",6.356998,
"DEU","UNEMP","TOT","PC_LF","Q","1987-Q4",6.388019,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q1",6.180013,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q2",6.154153,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q3",6.052559,
"DEU","UNEMP","TOT","PC_LF","Q","1988-Q4",5.921566,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q1",5.666038,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q2",5.541044,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q3",5.386767,
"DEU","UNEMP","TOT","PC_LF","Q","1989-Q4",5.396737,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q1",5.004583,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q2",4.894446,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q3",4.73107,
"DEU","UNEMP","TOT","PC_LF","Q","1990-Q4",4.63626,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q1",5.121315,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q2",5.367058,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q3",5.937397,
"DEU","UNEMP","TOT","PC_LF","Q","1991-Q4",6.140575,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q1",6.392533,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q2",6.533665,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q3",6.771529,
"DEU","UNEMP","TOT","PC_LF","Q","1992-Q4",7.117189,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q1",7.339643,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q2",7.777112,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q3",8.176658,
"DEU","UNEMP","TOT","PC_LF","Q","1993-Q4",8.550149,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q1",8.576946,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q2",8.662126,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q3",8.473557,
"DEU","UNEMP","TOT","PC_LF","Q","1994-Q4",8.253474,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q1",8.08477,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q2",8.131317,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q3",8.22681,
"DEU","UNEMP","TOT","PC_LF","Q","1995-Q4",8.39127,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q1",8.724035,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q2",8.775107,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q3",9.011971,
"DEU","UNEMP","TOT","PC_LF","Q","1996-Q4",9.307824,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q1",9.664214,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q2",9.887759,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q3",10.04312,
"DEU","UNEMP","TOT","PC_LF","Q","1997-Q4",10.0553,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q1",9.743442,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q2",9.418031,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q3",9.10959,
"DEU","UNEMP","TOT","PC_LF","Q","1998-Q4",8.883204,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q1",8.641421,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q2",8.571619,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q3",8.423512,
"DEU","UNEMP","TOT","PC_LF","Q","1999-Q4",8.221545,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q1",8.052485,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q2",7.840822,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q3",7.712137,
"DEU","UNEMP","TOT","PC_LF","Q","2000-Q4",7.592959,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q1",7.682959,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q2",7.759337,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q3",7.919926,
"DEU","UNEMP","TOT","PC_LF","Q","2001-Q4",8.159663,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q1",8.284389,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q2",8.534207,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q3",8.841263,
"DEU","UNEMP","TOT","PC_LF","Q","2002-Q4",9.153934,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q1",9.521791,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q2",9.729832,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q3",9.779817,
"DEU","UNEMP","TOT","PC_LF","Q","2003-Q4",9.741984,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q1",9.730218,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q2",9.688275,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q3",9.918242,
"DEU","UNEMP","TOT","PC_LF","Q","2004-Q4",10.06141,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q1",10.82276,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q2",11.3036,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q3",11.34972,
"DEU","UNEMP","TOT","PC_LF","Q","2005-Q4",11.18931,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q1",10.81309,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q2",10.34932,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q3",9.966872,
"DEU","UNEMP","TOT","PC_LF","Q","2006-Q4",9.873681,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q1",9.096542,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q2",8.716358,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q3",8.530367,
"DEU","UNEMP","TOT","PC_LF","Q","2007-Q4",8.293132,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q1",7.816819,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q2",7.762325,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q3",7.284922,
"DEU","UNEMP","TOT","PC_LF","Q","2008-Q4",7.237583,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q1",7.623016,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q2",7.802337,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q3",7.98805,
"DEU","UNEMP","TOT","PC_LF","Q","2009-Q4",7.555339,
"DEU","UNEMP","TOT","PC_LF","Q","2010-Q1",7.463005,
"DEU","UNEMP","TOT","PC_LF","Q","2010-Q2",7.05441,
"DEU","UNEMP","TOT","PC_LF","Q","2010-Q3",6.726563,
"DEU","UNEMP","TOT","PC_LF","Q","2010-Q4",6.619916,
"DEU","UNEMP","TOT","PC_LF","Q","2011-Q1",6.184005,
"DEU","UNEMP","TOT","PC_LF","Q","2011-Q2",5.890166,
"DEU","UNEMP","TOT","PC_LF","Q","2011-Q3",5.760195,
"DEU","UNEMP","TOT","PC_LF","Q","2011-Q4",5.466168,
"DEU","UNEMP","TOT","PC_LF","Q","2012-Q1",5.467418,
"DEU","UNEMP","TOT","PC_LF","Q","2012-Q2",5.374755,
"DEU","UNEMP","TOT","PC_LF","Q","2012-Q3",5.355845,
"DEU","UNEMP","TOT","PC_LF","Q","2012-Q4",5.31986,
"DEU","UNEMP","TOT","PC_LF","Q","2013-Q1",5.339994,
"DEU","UNEMP","TOT","PC_LF","Q","2013-Q2",5.26655,
"DEU","UNEMP","TOT","PC_LF","Q","2013-Q3",5.187113,
"DEU","UNEMP","TOT","PC_LF","Q","2013-Q4",5.129153,
"DEU","UNEMP","TOT","PC_LF","Q","2014-Q1",5.096881,
"DEU","UNEMP","TOT","PC_LF","Q","2014-Q2",4.964894,
"DEU","UNEMP","TOT","PC_LF","Q","2014-Q3",4.966681,
"DEU","UNEMP","TOT","PC_LF","Q","2014-Q4",4.894535,
"DEU","UNEMP","TOT","PC_LF","Q","2015-Q1",4.725009,
"DEU","UNEMP","TOT","PC_LF","Q","2015-Q2",4.70538,
"DEU","UNEMP","TOT","PC_LF","Q","2015-Q3",4.503905,
"DEU","UNEMP","TOT","PC_LF","Q","2015-Q4",4.562698,
"DEU","UNEMP","TOT","PC_LF","Q","2016-Q1",4.318226,
"DEU","UNEMP","TOT","PC_LF","Q","2016-Q2",4.204944,
"DEU","UNEMP","TOT","PC_LF","Q","2016-Q3",4.092991,
"DEU","UNEMP","TOT","PC_LF","Q","2016-Q4",3.871803,
"DEU","UNEMP","TOT","PC_LF","Q","2017-Q1",3.904604,
"DEU","UNEMP","TOT","PC_LF","Q","2017-Q2",3.771937,
"DEU","UNEMP","TOT","PC_LF","Q","2017-Q3",3.695424,
"DEU","UNEMP","TOT","PC_LF","Q","2017-Q4",3.610602,
"DEU","UNEMP","TOT","PC_LF","Q","2018-Q1",3.461091,
"DEU","UNEMP","TOT","PC_LF","Q","2018-Q2",3.450744,
"DEU","UNEMP","TOT","PC_LF","Q","2018-Q3",3.354191,
"DEU","UNEMP","TOT","PC_LF","Q","2018-Q4",3.268238,
"DEU","UNEMP","TOT","PC_LF","Q","2019-Q1",3.178717,
"DEU","UNEMP","TOT","PC_LF","Q","2019-Q2",3.070116,
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q1",6.879096,
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q2",6.979678,
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q3",7.058213,
"GRC","UNEMP","TOT","PC_LF","Q","1990-Q4",7.181014,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q1",7.469344,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q2",7.595708,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q3",7.702927,
"GRC","UNEMP","TOT","PC_LF","Q","1991-Q4",7.834146,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q1",8.439589,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q2",8.59539,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q3",8.754969,
"GRC","UNEMP","TOT","PC_LF","Q","1992-Q4",8.910645,
"GRC","UNEMP","TOT","PC_LF","Q","1993-Q1",9.439562,
"GRC","UNEMP","TOT","PC_LF","Q","1993-Q2",9.595615,
"GRC","UNEMP","TOT","PC_LF","Q","1993-Q3",9.721114,
"GRC","UNEMP","TOT","PC_LF","Q","1993-Q4",9.849779,
"GRC","UNEMP","TOT","PC_LF","Q","1994-Q1",9.491427,
"GRC","UNEMP","TOT","PC_LF","Q","1994-Q2",9.599917,
"GRC","UNEMP","TOT","PC_LF","Q","1994-Q3",9.666505,
"GRC","UNEMP","TOT","PC_LF","Q","1994-Q4",9.722434,
"GRC","UNEMP","TOT","PC_LF","Q","1995-Q1",9.893429,
"GRC","UNEMP","TOT","PC_LF","Q","1995-Q2",9.961266,
"GRC","UNEMP","TOT","PC_LF","Q","1995-Q3",10.0344,
"GRC","UNEMP","TOT","PC_LF","Q","1995-Q4",10.07203,
"GRC","UNEMP","TOT","PC_LF","Q","1996-Q1",10.18616,
"GRC","UNEMP","TOT","PC_LF","Q","1996-Q2",10.28992,
"GRC","UNEMP","TOT","PC_LF","Q","1996-Q3",10.42141,
"GRC","UNEMP","TOT","PC_LF","Q","1996-Q4",10.45511,
"GRC","UNEMP","TOT","PC_LF","Q","1997-Q1",9.950564,
"GRC","UNEMP","TOT","PC_LF","Q","1997-Q2",10.15815,
"GRC","UNEMP","TOT","PC_LF","Q","1997-Q3",10.41525,
"GRC","UNEMP","TOT","PC_LF","Q","1997-Q4",10.37789,
"GRC","UNEMP","TOT","PC_LF","Q","1998-Q1",11.4052,
"GRC","UNEMP","TOT","PC_LF","Q","1998-Q2",10.87417,
"GRC","UNEMP","TOT","PC_LF","Q","1998-Q3",11.11979,
"GRC","UNEMP","TOT","PC_LF","Q","1998-Q4",11.48737,
"GRC","UNEMP","TOT","PC_LF","Q","1999-Q1",11.63473,
"GRC","UNEMP","TOT","PC_LF","Q","1999-Q2",12.04282,
"GRC","UNEMP","TOT","PC_LF","Q","1999-Q3",12.07895,
"GRC","UNEMP","TOT","PC_LF","Q","1999-Q4",12.62669,
"GRC","UNEMP","TOT","PC_LF","Q","2000-Q1",11.76138,
"GRC","UNEMP","TOT","PC_LF","Q","2000-Q2",11.51248,
"GRC","UNEMP","TOT","PC_LF","Q","2000-Q3",11.27648,
"GRC","UNEMP","TOT","PC_LF","Q","2000-Q4",10.85334,
"GRC","UNEMP","TOT","PC_LF","Q","2001-Q1",10.73483,
"GRC","UNEMP","TOT","PC_LF","Q","2001-Q2",10.825,
"GRC","UNEMP","TOT","PC_LF","Q","2001-Q3",10.64337,
"GRC","UNEMP","TOT","PC_LF","Q","2001-Q4",10.96668,
"GRC","UNEMP","TOT","PC_LF","Q","2002-Q1",10.7702,
"GRC","UNEMP","TOT","PC_LF","Q","2002-Q2",10.38523,
"GRC","UNEMP","TOT","PC_LF","Q","2002-Q3",10.28912,
"GRC","UNEMP","TOT","PC_LF","Q","2002-Q4",9.972879,
"GRC","UNEMP","TOT","PC_LF","Q","2003-Q1",9.859485,
"GRC","UNEMP","TOT","PC_LF","Q","2003-Q2",9.762393,
"GRC","UNEMP","TOT","PC_LF","Q","2003-Q3",9.715387,
"GRC","UNEMP","TOT","PC_LF","Q","2003-Q4",9.831372,
"GRC","UNEMP","TOT","PC_LF","Q","2004-Q1",10.87672,
"GRC","UNEMP","TOT","PC_LF","Q","2004-Q2",10.67159,
"GRC","UNEMP","TOT","PC_LF","Q","2004-Q3",10.48751,
"GRC","UNEMP","TOT","PC_LF","Q","2004-Q4",10.32635,
"GRC","UNEMP","TOT","PC_LF","Q","2005-Q1",10.08544,
"GRC","UNEMP","TOT","PC_LF","Q","2005-Q2",10.09557,
"GRC","UNEMP","TOT","PC_LF","Q","2005-Q3",10.1003,
"GRC","UNEMP","TOT","PC_LF","Q","2005-Q4",9.694729,
"GRC","UNEMP","TOT","PC_LF","Q","2006-Q1",9.344225,
"GRC","UNEMP","TOT","PC_LF","Q","2006-Q2",9.156112,
"GRC","UNEMP","TOT","PC_LF","Q","2006-Q3",8.765429,
"GRC","UNEMP","TOT","PC_LF","Q","2006-Q4",8.768777,
"GRC","UNEMP","TOT","PC_LF","Q","2007-Q1",8.705729,
"GRC","UNEMP","TOT","PC_LF","Q","2007-Q2",8.500352,
"GRC","UNEMP","TOT","PC_LF","Q","2007-Q3",8.340496,
"GRC","UNEMP","TOT","PC_LF","Q","2007-Q4",8.0425,
"GRC","UNEMP","TOT","PC_LF","Q","2008-Q1",7.839418,
"GRC","UNEMP","TOT","PC_LF","Q","2008-Q2",7.609632,
"GRC","UNEMP","TOT","PC_LF","Q","2008-Q3",7.653742,
"GRC","UNEMP","TOT","PC_LF","Q","2008-Q4",7.935264,
"GRC","UNEMP","TOT","PC_LF","Q","2009-Q1",8.865194,
"GRC","UNEMP","TOT","PC_LF","Q","2009-Q2",9.272425,
"GRC","UNEMP","TOT","PC_LF","Q","2009-Q3",9.90658,
"GRC","UNEMP","TOT","PC_LF","Q","2009-Q4",10.41561,
"GRC","UNEMP","TOT","PC_LF","Q","2010-Q1",11.26927,
"GRC","UNEMP","TOT","PC_LF","Q","2010-Q2",12.22235,
"GRC","UNEMP","TOT","PC_LF","Q","2010-Q3",13.09682,
"GRC","UNEMP","TOT","PC_LF","Q","2010-Q4",14.28024,
"GRC","UNEMP","TOT","PC_LF","Q","2011-Q1",15.46881,
"GRC","UNEMP","TOT","PC_LF","Q","2011-Q2",16.82382,
"GRC","UNEMP","TOT","PC_LF","Q","2011-Q3",18.51672,
"GRC","UNEMP","TOT","PC_LF","Q","2011-Q4",20.68266,
"GRC","UNEMP","TOT","PC_LF","Q","2012-Q1",22.13951,
"GRC","UNEMP","TOT","PC_LF","Q","2012-Q2",24.05166,
"GRC","UNEMP","TOT","PC_LF","Q","2012-Q3",25.43669,
"GRC","UNEMP","TOT","PC_LF","Q","2012-Q4",26.13977,
"GRC","UNEMP","TOT","PC_LF","Q","2013-Q1",26.89995,
"GRC","UNEMP","TOT","PC_LF","Q","2013-Q2",27.56115,
"GRC","UNEMP","TOT","PC_LF","Q","2013-Q3",27.74796,
"GRC","UNEMP","TOT","PC_LF","Q","2013-Q4",27.65804,
"GRC","UNEMP","TOT","PC_LF","Q","2014-Q1",26.95481,
"GRC","UNEMP","TOT","PC_LF","Q","2014-Q2",26.87335,
"GRC","UNEMP","TOT","PC_LF","Q","2014-Q3",26.2032,
"GRC","UNEMP","TOT","PC_LF","Q","2014-Q4",25.9258,
"GRC","UNEMP","TOT","PC_LF","Q","2015-Q1",25.69733,
"GRC","UNEMP","TOT","PC_LF","Q","2015-Q2",24.96331,
"GRC","UNEMP","TOT","PC_LF","Q","2015-Q3",24.75268,
"GRC","UNEMP","TOT","PC_LF","Q","2015-Q4",24.17842,
"GRC","UNEMP","TOT","PC_LF","Q","2016-Q1",23.97165,
"GRC","UNEMP","TOT","PC_LF","Q","2016-Q2",23.65644,
"GRC","UNEMP","TOT","PC_LF","Q","2016-Q3",23.39837,
"GRC","UNEMP","TOT","PC_LF","Q","2016-Q4",23.12799,
"GRC","UNEMP","TOT","PC_LF","Q","2017-Q1",22.32977,
"GRC","UNEMP","TOT","PC_LF","Q","2017-Q2",21.7633,
"GRC","UNEMP","TOT","PC_LF","Q","2017-Q3",21.05801,
"GRC","UNEMP","TOT","PC_LF","Q","2017-Q4",20.79664,
"GRC","UNEMP","TOT","PC_LF","Q","2018-Q1",20.10765,
"GRC","UNEMP","TOT","PC_LF","Q","2018-Q2",19.57128,
"GRC","UNEMP","TOT","PC_LF","Q","2018-Q3",19.09021,
"GRC","UNEMP","TOT","PC_LF","Q","2018-Q4",18.39574,
"GRC","UNEMP","TOT","PC_LF","Q","2019-Q1",18.16545,
"GRC","UNEMP","TOT","PC_LF","Q","2019-Q2",17.38341,
"HUN","UNEMP","TOT","PC_LF","Q","1999-Q1",7.221818,
"HUN","UNEMP","TOT","PC_LF","Q","1999-Q2",7.020317,
"HUN","UNEMP","TOT","PC_LF","Q","1999-Q3",7.014383,
"HUN","UNEMP","TOT","PC_LF","Q","1999-Q4",6.722971,
"HUN","UNEMP","TOT","PC_LF","Q","2000-Q1",6.545039,
"HUN","UNEMP","TOT","PC_LF","Q","2000-Q2",6.644402,
"HUN","UNEMP","TOT","PC_LF","Q","2000-Q3",6.321697,
